Step,Time_s,Kinetic_Energy,Potential_Energy,Total_Energy,Temperature,Pressure,Phase,Max_Cluster_Size,Avg_Cluster_Size
480,0.24,1016.1909531187905,-5.694161734799734,1010.4967913839907,11.291010590208783,0.1995999718627445,GAS,2,1.1538461538461537
490,0.245,1010.478547541736,-5.665917601786637,1004.8126299399494,11.2275394171304,0.19885330838327842,GAS,2,1.1538461538461537
500,0.25,1004.9034856829999,-5.489068698254669,999.4144169847452,11.165594285366666,0.19835354459893467,GAS,2,1.1538461538461537
510,0.255,999.3556662516324,-5.061885323204051,994.2937809284284,11.10395184724036,0.19821337000415937,GAS,2,1.1538461538461537
520,0.26,993.6915683654634,-4.239100479070714,989.4524678863927,11.041017426282925,0.1985871921983832,GAS,2,1.1538461538461537
530,0.265,987.7507983018135,-2.8508480768089695,984.8999502250045,10.97500887002015,0.19964928377590804,GAS,2,1.1538461538461537
540,0.27,981.4193734083184,-0.7662283888014202,980.653145019517,10.90465970453687,0.20152237807777013,GAS,2,1.1538461538461537
550,0.275,974.7718682922588,1.9555363538096975,976.7274046460685,10.830798536580653,0.2041171103334992,GAS,2,1.1538461538461537
560,0.28,968.2619038143511,4.8760461761784875,973.1379499905296,10.758465597937233,0.206927838700624,GAS,2,1.1538461538461537
570,0.28500000000000003,962.7481993484818,7.107454343850074,969.8556536923319,10.69720221498313,0.20897738938576702,GAS,2,1.1538461538461537
580,0.29,959.0605014958663,7.749357333177128,966.8098588290435,10.656227794398514,0.20928029647932703,GAS,2,1.1538461538461537
590,0.295,957.3011133208283,6.601688352322313,963.9028016731506,10.636679036898093,0.20760244026123423,GAS,2,1.1538461538461537
600,0.3,956.7000228058711,4.353161504260089,961.0531843101312,10.630000253398567,0.20466786393977113,GAS,2,1.1538461538461537
610,0.305,956.2427743413507,1.9640493545585294,958.2068236959092,10.624919714903896,0.2015231651815908,GAS,2,1.1538461538461537
620,0.31,955.2867190732543,0.12671795780290573,955.4134370310572,10.614296878591714,0.19892211023297204,GAS,2,1.1538461538461537
630,0.315,953.664290362663,-0.9804858548702474,952.6838045077927,10.596269892918478,0.1971035648408205,GAS,2,1.1538461538461537
640,0.32,951.4883965951594,-1.4405640233782038,950.0478325717812,10.572093295501771,0.19600970164850906,GAS,2,1.1538461538461537
650,0.325,948.9613908127325,-1.448315694233803,947.5130751184987,10.544015453474806,0.1954563538923987,GAS,2,1.1538461538461537
660,0.33,946.2766377694763,-1.1514079077403876,945.125229861736,10.514184864105292,0.19527476227821694,GAS,2,1.1538461538461537
670,0.335,943.5867232615155,-0.714481656955974,942.8722416045596,10.48429692512795,0.19529370329605777,GAS,2,1.1538461538461537
680,0.34,941.0000290608942,-0.2482700968862103,940.751758964008,10.45555587845438,0.19538749895076332,GAS,2,1.1538461538461537
690,0.34500000000000003,938.5854619232545,0.17146305938039438,938.7569249826348,10.428727354702827,0.1954658775460456,GAS,2,1.1538461538461537
700,0.35000000000000003,936.3788885503943,0.49932059033414916,936.8782091407285,10.40420987278216,0.19547046668181864,GAS,2,1.1538461538461537
710,0.355,934.3904717092062,0.7144281934972998,935.1048999027034,10.382116352324513,0.19536935807197492,GAS,2,1.1538461538461537
720,0.36,932.613431869654,0.8166010065866459,933.4300328762407,10.362371465218379,0.1951517071875384,GAS,2,1.1538461538461537
730,0.365,931.0333123534336,0.8023765500789463,931.8356889035126,10.344814581704819,0.19480961600774452,GAS,2,1.1538461538461537
740,0.37,929.6363269415175,0.6673771087350969,930.3037040502526,10.329292521572416,0.19433599684609318,GAS,2,1.1538461538461537
750,0.375,928.4138638878551,0.4525633766574257,928.8664272645125,10.315709598753946,0.19374989091078923,GAS,2,1.1538461538461537
760,0.38,927.3613164867693,0.10495751213315781,927.4662739989025,10.30401462763077,0.19301485839529617,GAS,2,1.1538461538461537
770,0.385,926.4717999850328,-0.35293239597675224,926.1188675890561,10.294131110944809,0.192141658351214,GAS,2,1.1538461538461537
780,0.39,925.7305558251873,-0.9017036955500236,924.8288521296372,10.285895064724302,0.191145632517537,GAS,2,1.1538461538461537
790,0.395,925.1094750367673,-1.5527760239799329,923.5566990127874,10.278994167075192,0.19003219808649083,GAS,2,1.1538461538461537
800,0.4,924.5696922033591,-2.2561004438245256,922.3135917595346,10.272996580037322,0.1888508875113433,GAS,3,1.1764705882352942
810,0.405,924.0679638854407,-2.971521939519362,921.0964419459214,10.267421820949341,0.18765004531143456,GAS,3,1.1764705882352942
820,0.41000000000000003,923.5645054077655,-3.6602296891135406,919.904275718652,10.261827837864061,0.1864775558826861,GAS,3,1.1764705882352942
830,0.41500000000000004,923.029209494442,-4.3076169891752265,918.7215925052667,10.2558801054938,0.1853636725868671,GAS,3,1.1764705882352942
840,0.42,922.4443622141963,-4.861300226420474,917.5830619877759,10.24938180237996,0.18435554407904284,GAS,3,1.1764705882352942
850,0.425,921.80320003686,-5.32816008219418,916.4750399546658,10.242257778187334,0.1834594497415487,GAS,3,1.1764705882352942
860,0.43,921.1077962680697,-5.707475152419021,915.4003211156507,10.234531069645218,0.18268126946621238,GAS,3,1.1764705882352942
870,0.435,920.3652579381625,-5.999953295510906,914.3653046426516,10.226280643757361,0.18202256378058274,GAS,3,1.1764705882352942
880,0.44,919.5843215627192,-6.219124700011822,913.3651968627074,10.217603572919103,0.1814753737839588,GAS,3,1.1764705882352942
890,0.445,918.7724765676381,-6.368341575328041,912.4041349923101,10.208583072973758,0.1810372002655404,GAS,3,1.1764705882352942
900,0.45,917.9343773580132,-6.466430271866601,911.4679470861466,10.19927085953348,0.18069710503493702,GAS,3,1.1764705882352942
910,0.455,917.069533984068,-6.478971137221008,910.590562846847,10.189661488711867,0.1804770237657096,GAS,3,1.1764705882352942
920,0.46,916.171855693846,-6.414740179876645,909.7571155139694,10.179687285487178,0.18037563564017273,GAS,3,1.1764705882352942
930,0.465,915.2289527738128,-6.255620405053561,908.9733323687592,10.169210586375698,0.18041002375501072,GAS,3,1.1764705882352942
940,0.47000000000000003,914.2223514353173,-5.984315159550787,908.2380362757665,10.158026127059081,0.18059900015706826,GAS,3,1.1764705882352942
950,0.47500000000000003,913.1296679421644,-5.577838196428118,907.5518297457362,10.145885199357382,0.18096559958389416,GAS,3,1.1538461538461537
960,0.48,911.9302107572679,-5.028524699073171,906.9016860581947,10.132557897302977,0.18152147750671224,GAS,3,1.1538461538461537
970,0.485,910.6157837563975,-4.281477520314961,906.3343062360825,10.11795315284886,0.1822979459934445,GAS,3,1.1538461538461537
980,0.49,909.2072150131988,-3.372261053692744,905.834953959506,10.102302389035543,0.18325585276591058,GAS,3,1.1538461538461537
990,0.495,907.7728949405017,-2.365834779709996,905.4070601607917,10.086365499338909,0.1843118536115051,GAS,3,1.1538461538461537
1000,0.5,906.4400907941763,-1.3745133851832552,905.065577408993,10.071556564379737,0.18532337472342475,GAS,3,1.1538461538461537
1010,0.505,905.3757672810375,-0.6066690928697858,904.7690981881677,10.059730747567084,0.186068621236516,GAS,3,1.1538461538461537
1020,0.51,904.7320494265236,-0.21140184876874707,904.5206475777549,10.052578326961374,0.18636605722774355,GAS,3,1.1538461538461537
1030,0.515,904.5750219143708,-0.3018001147074274,904.2732217996634,10.050833576826342,0.1860978364188176,GAS,3,1.1538461538461537
1040,0.52,904.844361285286,-0.8045737997555331,904.0397874855305,10.053826236503179,0.1853217672898428,GAS,3,1.1538461538461537
1050,0.525,905.389557995677,-1.6063957784802616,903.7831622171967,10.059883977729745,0.1841803941420553,GAS,3,1.1538461538461537
1060,0.53,906.0262911288751,-2.527108175250795,903.4991829536243,10.066958790320834,0.18287914573692676,GAS,3,1.1538461538461537
1070,0.535,906.5799527803682,-3.3951681810136978,903.1847845993545,10.073110586448536,0.18159890499658282,GAS,3,1.1538461538461537
1080,0.54,906.965105293983,-4.118780924434581,902.8463243695485,10.077390058822033,0.18045340213661462,GAS,3,1.1538461538461537
1090,0.545,907.157690041211,-4.664723195605537,902.4929668456055,10.079529889346789,0.17949251352601017,GAS,3,1.1538461538461537
1100,0.55,907.1733792929947,-5.039290337495386,902.1340889554994,10.079704214366608,0.17872100636700786,GAS,3,1.1538461538461537
1110,0.555,907.046269637982,-5.269188682807147,901.7770809551749,10.078291884866466,0.1781188381400675,GAS,3,1.1538461538461537
1120,0.56,906.8144325648318,-5.3684627589018445,901.44596980593,10.07571591738702,0.17766765228476278,GAS,3,1.1538461538461537
1130,0.5650000000000001,906.5123276650298,-5.404319020714806,901.1080086443151,10.072359196278109,0.17731618122710913,GAS,3,1.1538461538461537
1140,0.5700000000000001,906.167677606838,-5.377641761606352,900.7900358452316,10.06852975118709,0.17705290923263,GAS,3,1.1538461538461537
1150,0.5750000000000001,905.8015600421462,-5.307877348647286,900.493682693499,10.064461778246068,0.1768568854570552,GAS,2,1.1111111111111112
1160,0.58,905.4291299053068,-5.2171384449293745,900.2119914603775,10.06032366561452,0.17670725456347197,GAS,2,1.1111111111111112
1170,0.585,905.0608719115522,-5.115846782640785,899.9450251289114,10.056231910128359,0.17659163112572468,GAS,2,1.1111111111111112
1180,0.59,904.7039453149091,-5.000039139215771,899.7039061756933,10.052266059054546,0.1765074898574535,GAS,2,1.1111111111111112
1190,0.595,904.3623680641932,-4.8859017062407055,899.4764663579525,10.048470756268813,0.17644132072217694,GAS,2,1.1111111111111112
1200,0.6,904.0385347093155,-4.772822303746631,899.2657124055689,10.044872607881283,0.17639041914338358,GAS,2,1.1111111111111112
1210,0.605,903.7337415873108,-4.646707471366204,899.0870341159446,10.041486017636787,0.17636070380554403,GAS,2,1.1111111111111112
1220,0.61,903.4483428945216,-4.541494415005776,898.9068484795158,10.03831492105024,0.17633022408484422,GAS,2,1.1111111111111112
1230,0.615,903.1819868416106,-4.441484676815424,898.7405021647952,10.03535540935123,0.17630667407319864,GAS,2,1.1111111111111112
1240,0.62,902.9340772737172,-4.347021883976951,898.5870553897403,10.032600858596858,0.17628859732002575,GAS,2,1.1111111111111112
1250,0.625,902.703796305807,-4.258192685036922,898.4456036207702,10.030042181175634,0.1762749168297567,GAS,2,1.1111111111111112
1260,0.63,902.4902019659463,-4.174915648890277,898.315286317056,10.027668910732737,0.17626483332982837,GAS,2,1.1111111111111112
1270,0.635,902.2922942172735,-4.097002669635624,898.1952915476379,10.025469935747482,0.17625775168384722,GAS,2,1.1111111111111112
1280,0.64,902.110568206004,-4.0257048032345715,898.0848634027694,10.02345075784449,0.17625265247623587,GAS,2,1.1111111111111112
1290,0.645,901.9429570759771,-3.955960694235131,897.986996381742,10.021588411955301,0.17625180567366022,GAS,2,1.1111111111111112
1300,0.65,901.7880314895815,-3.8984796895192773,897.8895518000622,10.019867016550906,0.17624834736578676,GAS,2,1.0909090909090908
1310,0.655,901.6488114199752,-3.8285665390186336,897.8202448809566,10.018320126888614,0.17625747887828674,GAS,2,1.0909090909090908
1320,0.66,901.526192142169,-3.818243123256483,897.7079490189125,10.016957690468544,0.17623683420220443,GAS,2,1.0909090909090908
1330,0.665,901.4115320210344,-3.7772821704093706,897.634249850625,10.015683689122605,0.17623735098058127,GAS,2,1.0909090909090908
1340,0.67,901.3041412328822,-3.741854541704891,897.5622866911773,10.014490458143136,0.17623750215979708,GAS,2,1.0909090909090908
1350,0.675,901.2036336411702,-3.7042652930791657,897.499368348091,10.013373707124114,0.17624173585280742,GAS,2,1.0909090909090908
1360,0.68,901.1095627490237,-3.668233770028749,897.4413289789949,10.012328474989152,0.17624774072855123,GAS,2,1.0909090909090908
1370,0.685,901.0215523814161,-3.633697126451901,897.3878552549642,10.011350582015734,0.17625546374771112,GAS,2,1.0909090909090908
1380,0.6900000000000001,900.9394165911992,-3.6170884773176692,897.3223281138816,10.010437962124437,0.17625515979373385,GAS,2,1.0909090909090908
1390,0.6950000000000001,900.8626698193237,-3.5855645434952956,897.2771052758285,10.009585220214708,0.17626610921984914,GAS,2,1.0909090909090908
1400,0.7000000000000001,900.7909791724285,-3.5592100370363973,897.231769135392,10.008788657471428,0.17627638434104012,GAS,2,1.0526315789473684
1410,0.705,900.7239534585605,-3.5263719511079823,897.1975815074525,10.008043927317338,0.17629280431804176,GAS,2,1.0526315789473684
1420,0.71,900.661291803063,-3.494652798398281,897.1666390046647,10.007347686700701,0.17631081338420987,GAS,2,1.0526315789473684
1430,0.715,900.6028476138903,-3.467942461804054,897.1349051520863,10.006698306821002,0.17632808481928022,GAS,2,1.0526315789473684
1440,0.72,900.5480938272964,-3.4420845566476994,897.1060092706487,10.006089931414405,0.17634697932497467,GAS,2,1.0526315789473684
1450,0.725,900.4967449947471,-3.41697168197308,897.079773312774,10.005519388830523,0.1763675093493898,GAS,2,1.0526315789473684
1460,0.73,900.4485277754376,-3.3924945430046787,897.0560332324329,10.004983641949307,0.17638969026151793,GAS,2,1.0526315789473684
1470,0.735,900.4032796523013,-3.3724717270102613,897.030807925291,10.00448088502557,0.17641123347718543,GAS,2,1.0526315789473684
1480,0.74,900.3611368066447,-3.349530710755572,897.0116060958892,10.004012631184942,0.17643654334331127,GAS,2,1.0526315789473684
1490,0.745,900.321354694267,-3.3261810512236654,896.9951736430434,10.003570607714078,0.17646397318323767,GAS,2,1.0526315789473684
1500,0.75,900.2836757175303,-3.3037139622499274,896.9799617552803,10.003151952417003,0.17649269946969184,GAS,2,1.0526315789473684
1510,0.755,900.247870571653,-3.2812797737950214,896.966590797858,10.002754117462812,0.17652316804928397,GAS,2,1.0526315789473684
1520,0.76,900.2137529693671,-3.2580623072094745,896.9556906621576,10.002375032992967,0.17655580703693102,GAS,2,1.0526315789473684
1530,0.765,900.1811326149893,-3.2353899619013866,896.9457426530879,10.002012584610993,0.1765897658606845,GAS,2,1.0526315789473684
1540,0.77,900.1498275772234,-3.2124321663607045,896.9373954108627,10.001664750858037,0.17662546585540395,GAS,2,1.0526315789473684
1550,0.775,900.1196858212752,-3.1890991568970097,896.9305866643782,10.001329842458613,0.17666288553389023,GAS,2,1.0526315789473684
1560,0.78,900.090573357502,-3.1653120155426935,896.9252613419593,10.00100637063891,0.176701989470532,GAS,2,1.0526315789473684
1570,0.785,900.0625281355348,-3.141106604098313,896.9214215314364,10.000694757061497,0.17674270095031192,GAS,2,1.0526315789473684
1580,0.79,900.0394232029228,-3.1204779455579965,896.9189452573647,10.000438035588031,0.17678352357353405,GAS,2,1.0526315789473684
1590,0.795,900.0198370980802,-3.1024176888186035,896.9174194092616,10.00022041220089,0.17682459853279106,GAS,2,1.0526315789473684
1600,0.8,900.0013620103525,-3.0845141337661826,896.9168478765863,10.000015133448361,0.17686672849873644,GAS,2,1.0526315789473684
1610,0.805,899.9840063779418,-3.066831374319051,896.9171750036228,9.999822293088242,0.17690976210049483,GAS,2,1.0526315789473684
1620,0.81,899.9678076406473,-3.0501821019712807,896.917625538676,9.999642307118304,0.176953095149953,GAS,2,1.0526315789473684
1630,0.8150000000000001,899.9528693296973,-3.037136641445372,896.9157326882519,9.999476325885524,0.17699508248869333,GAS,2,1.0526315789473684
1640,0.8200000000000001,899.9404869399458,-3.0096799152612945,896.9308070246846,9.999338743777175,0.17704645709070763,GAS,2,1.0526315789473684
1650,0.8250000000000001,899.9295051033303,-2.9954699684722788,896.9340351348579,9.999216723370337,0.1770904975298909,GAS,2,1.0526315789473684
1660,0.8300000000000001,899.9198531248276,-2.9820701719827136,896.9377829528448,9.999109479164751,0.17713433524505917,GAS,2,1.0526315789473684
1670,0.835,899.9116658604883,-2.9704033207730762,896.9412625397151,9.999018509560981,0.1771772506930055,GAS,2,1.0526315789473684
1680,0.84,899.9051336257113,-2.959299692894325,896.945833932817,9.99894592917457,0.17721976560419192,GAS,2,1.0526315789473684
1690,0.845,899.9003988972969,-2.949707314805863,896.950691582491,9.998893321081077,0.17726113041335995,GAS,2,1.0526315789473684
1700,0.85,899.8975885554852,-2.941845230705605,896.9557433247796,9.998862095060947,0.1773010202382691,GAS,2,1.0714285714285714
1710,0.855,899.8968594094023,-2.935970007993512,896.9608894014087,9.998853993437804,0.17733909425223743,GAS,2,1.0714285714285714
1720,0.86,899.8983641111917,-2.932341824992178,896.9660222861995,9.998870712346575,0.1773750131158996,GAS,2,1.0714285714285714
1730,0.865,899.902249992054,-2.935059634213835,896.9671903578401,9.9989138888006,0.17740617407395315,GAS,2,1.0714285714285714
1740,0.87,899.9087167822323,-2.9367736876972765,896.971943094535,9.998985742024804,0.17743677449451403,GAS,2,1.0714285714285714
1750,0.875,899.9183860602507,-2.958378718124317,896.9600073421263,9.999093178447229,0.17745442936127562,GAS,2,1.0714285714285714
1760,0.88,899.9309582452794,-2.9709817189283525,896.959976526351,9.999232869391992,0.1774759793285977,GAS,2,1.0714285714285714
1770,0.885,899.9464894747338,-2.983398821974378,896.9630906527594,9.999405438608154,0.1774961319777628,GAS,2,1.0714285714285714
1780,0.89,899.9647785909946,-2.9994125082813197,896.9653660827132,9.999608651011052,0.1775125358401744,GAS,2,1.0714285714285714
1790,0.895,899.985790419305,-3.0191249128995814,896.9666655064054,9.999842115770056,0.17752509483644482,GAS,2,1.0714285714285714
1800,0.9,900.0096058829182,-3.0465954984908032,896.9630103844274,10.000106732032425,0.17753144436578772,GAS,2,1.0714285714285714
1810,0.905,900.0359718699204,-3.074025173153245,896.9619466967672,10.00039968744356,0.1775362272171583,GAS,2,1.0714285714285714
1820,0.91,900.0652147267936,-3.105693262435345,896.9595214643582,10.000724608075483,0.17753711501171457,GAS,2,1.0714285714285714
1830,0.915,900.0965593114938,-3.1448242340969146,896.951735077397,10.00107288123882,0.1775322471017012,GAS,2,1.0714285714285714
1840,0.92,900.1310390785526,-3.1654179200920294,896.9656211584605,10.001455989761695,0.17753747717286353,GAS,2,1.0714285714285714
1850,0.925,900.1721681477476,-3.214020924221975,896.9581472235257,10.001912979419417,0.17752645616935248,GAS,2,1.0526315789473684
1860,0.93,900.2141185805624,-3.269362386196016,896.9447561943664,10.002379095339583,0.17751088567344514,GAS,2,1.0526315789473684
1870,0.935,900.2562893538347,-3.3239064326453778,896.9323829211894,10.002847659487053,0.17749558405884935,GAS,2,1.0526315789473684
1880,0.9400000000000001,900.2980131823784,-3.3793872613325413,896.9186259210459,10.003311257581982,0.17747993678205753,GAS,2,1.0526315789473684
1890,0.9450000000000001,900.338621301631,-3.4358164174481125,896.9028048841828,10.00376245890701,0.17746440575406555,GAS,2,1.0526315789473684
1900,0.9500000000000001,900.3773886227364,-3.492396937162646,896.8849916855737,10.004193206919293,0.1774499700833397,GAS,2,1.0526315789473684
1910,0.9550000000000001,900.4135403500885,-3.5482447181731915,896.8652956319153,10.004594892778762,0.17743768687188635,GAS,2,1.0526315789473684
1920,0.96,900.4463454631862,-3.618772539504917,896.8275729236813,10.004959394035401,0.17741902246485544,GAS,2,1.0526315789473684
1930,0.965,900.4753408436918,-3.6707576441110743,896.8045831995807,10.00528156492991,0.1774141933632264,GAS,2,1.0526315789473684
1940,0.97,900.4993896226696,-3.715307929419632,896.78408169325,10.005548773585218,0.1774170883073267,GAS,2,1.0526315789473684
1950,0.975,900.5180395116635,-3.739198312419239,896.7788411992442,10.005755994574038,0.17743600322955555,GAS,2,1.0526315789473684
1960,0.98,900.530854874555,-3.7782326378089865,896.752622236746,10.005898387495055,0.17745017706173732,GAS,2,1.0526315789473684
1970,0.985,900.5368269603036,-3.8070715954895715,896.7297553648141,10.005964744003373,0.17747465307607307,GAS,2,1.0526315789473684
1980,0.99,900.5356411509072,-3.8327303539889903,896.7029107969182,10.005951568343413,0.17750524517110586,GAS,2,1.0526315789473684
1990,0.995,900.527399964931,-3.85111408989805,896.6762858750329,10.005859999610344,0.17754410584516367,GAS,2,1.0526315789473684
2000,1.0,900.5127143961735,-3.8586586901115307,896.654055706062,10.005696826624149,0.1775927864085347,GAS,2,1.0526315789473684
2010,1.0050000000000001,900.4925520418267,-3.8636975391198227,896.6288545027069,10.00547280046474,0.17764542061783642,GAS,2,1.0526315789473684
2020,1.01,900.4684080158974,-3.86364908177103,896.6047589341263,10.005204533509971,0.17770221934052835,GAS,2,1.0526315789473684
2030,1.0150000000000001,900.4423561105103,-3.8604325498998184,896.5819235606106,10.00491506789456,0.17776035330580298,GAS,2,1.0526315789473684
2040,1.02,900.4169551677362,-3.8565672279409724,896.5603879397952,10.00463283519707,0.17781628654100604,GAS,2,1.0526315789473684
2050,1.025,900.3953338302506,-3.8716044193346337,896.523729410916,10.004392598113895,0.17785619892683951,GAS,2,1.0714285714285714
2060,1.03,900.38040661069,-3.8760717437995917,896.5043348668904,10.004226740118778,0.17789497993399642,GAS,2,1.0714285714285714
2070,1.035,900.3751453346238,-3.8934995540627604,896.481645780561,10.00416828149582,0.1779162886090101,GAS,2,1.0714285714285714
2080,1.04,900.3821580882475,-3.9193704008675643,896.4627876873799,10.004246200980528,0.17792058810566866,GAS,2,1.0714285714285714
2090,1.045,900.4033479983309,-3.9639196375397407,896.4394283607911,10.0044816444259,0.1779000414696878,GAS,2,1.0714285714285714
2100,1.05,900.4396945125787,-4.021187946924774,896.418506565654,10.004885494584208,0.17785701369705056,GAS,2,1.0714285714285714
2110,1.055,900.4910286645514,-4.0956020953782115,896.3954265691732,10.005455874050572,0.1777884561551809,GAS,2,1.0714285714285714
2120,1.06,900.5561250306387,-4.186662787865756,896.3694622427729,10.006179167007096,0.17769504445001483,GAS,2,1.0714285714285714
